date,time,localCurrentTemperature (°C),localCurrentApparentTemperature (°C),LocalForecastedTemperature_3 (°C),LocalForecastedApparentTemperature_3 (°C),LocalForecastedTemperature_6 (°C),LocalForecastedApparentTemperature_6 (°C),localCurrentHumidity (%),LocalForecastedHumidity_3 (%),LocalForecastedHumidity_6 (%),LocalCurrent_Cloudiness (%),LocalForecastedCloudiness_3 (%),LocalForecastedCloudiness_6 (%),localCurrentUVIndex,LocalCurrent_Rain (mm),LocalForecastedRain_3 (mm),LocalForecastedRain_6 (mm),LocalCurrent_Snow (mm),LocalForecastedSnow_3 (mm),LocalForecastedSnow_6 (mm),SensorTemperature (°C),SensorRelativeHumidity (%),SensorUltraviolet,SensorLuminance (Lux),MotionAlarm,TamperAlarm,WallPlugSwitch1_Switch_1,WallPlugSwitch1_SensorPower_1 (W),Multisensor_outside_SensorTemperature (°C),Multisensor_outside_SensorRelativeHumidity (%),Multisensor_outside_SensorUltraviolet,Multisensor_outside_SensorLuminance(Lux),Multisensor_outside_TamperAlarm,Multisensor_outside_MotionAlarm,sensor1_temperature (°C),sensor2_temperature (°C),sensor3_temperature (°C),sensor4_temperature (°C),sensor5_temperature (°C),sensor1_humidity (%),sensor2_humidity (%),sensor3_humidity (%),sensor4_humidity (%),sensor5_humidity (%),Enocean_Temperature_1 (°C),Enocean_Humidity_1 (%),Brightness_sensor_temperature_1 (°C),Brightness_Sensor_Temperature_2 (°C),Brightness_Sensor_Ambient_Brightness_1,Brightness_Sensor_Ambient_Brightness_2,Brightness_Sensor_Motion_detection_1,Brightness_Sensor_Motion_detection_2,Brightness_Sensor_Battery_1 (%),Brightness_Sensor_Battery_2 (%),Socket_Energy_1(W h),Socket_Energy_2 (W h),Socket_Power_1 (W),Socket_Power_2 (W),Socket_Switch_1,Socket_Switch_2,Socket_Energy_3 (W h),Socket_Energy_4 (W h),Socket_Power_3 (W),Socket_Power_4 (W),Socket_Switch_3,Socket_Switch_4,Luminance_Sensor_Luminance_1 (Lux),Luminance_Sensor_Luminance_2 (Lux),Luminance_Sensor_Battery_1 (%),Luminance_Sensor_Battery_2 (%),Rain_Sensor_Precipitation_1 (mm),Rain_Sensor_Water_Meter_1 (m³),Rain_Sensor_Battery_1 (%),AIR_Quality_Sensor_CO2_2 (ppm),AIR_Quality_Sensor_Dew_point_2(°C),AIR_Quality_Sensor_Humidity_2 (%),AIR_Quality_Sensor_Temperature_2 (°C),AIR_Quality_Sensor_VOC_2 (ppm),AirQualitySensor_SensorTemperature (°C),AirQualitySensor_SensorRelativeHumidity (%),AirQualitySensor_SensorVOLATILE_ORGANIC_COMPOUND (ppm),AirQualitySensor_SensorDewPoint (°C) ,AirQualitySensor_SensorCO2 (ppm),Weather_Station_Air_Pressure_1 (mBar) ,Weather_Station_Dew_Point_1 (°C),Weather_Station_Electricity_meter_1 (W),Weather_Station_Heat_meter_1,Weather_Station_Humidity_1 (%),Weather_Station_Luminance_1 (Lux),Weather_Station_Temperature_1 (°C),Weather_Station_Wind_Speed_1 (m/s),Rain_Sensor_Precipitation_2 (mm),Rain_Sensor_Water_Meter_2 (m³),Rain_Sensor_Battery_2 (%),Temperature_25 (°C),Temperature_26 (°C),Temperature_27 (°C),Weather_Station_Air_Pressure_2 (mBar),Weather_Station_Dew_Point_2 (°C),Weather_Station_Electricity_meter_2 (W),Weather_Station_Heat_meter_2,Weather_Station_Humidity_2 (%),Weather_Station_Luminance_2 (Lux),Weather_Station_Temperature_2 (°C),Weather_Station_Wind_Speed_2 (m/s),wind_sensor_power (W),wind_sensor_energy (W h),Window_opening_power (W),Window_opening_energy (W h),Slats_angle_power (W),Slats_angle_energy (W h),Window_blinds_power (W),Window_blinds_energy (W h),Weather_Station_Air_Pressure_3 (mBar),Weather_Station_Dew_Point_3 (°C),Weather_Station_Electricity_meter_3 (W),Weather_Station_Heat_meter_3,Weather_Station_Humidity_3 (%),Weather_Station_Luminance_3 (Lux),Weather_Station_Temperature_3 (°C),Weather_Station_Wind_Speed_3 (m/s),AIR_Quality_Sensor_CO2_3 (ppm),AIR_Quality_Sensor_Dew_point_3 (°C),AIR_Quality_Sensor_Humidity_3 (%),AIR_Quality_Sensor_Temperature_3 (°C),AIR_Quality_Sensor_VOC_3 (ppm),AIR_Quality_Sensor_CO2_4 (ppm),AIR_Quality_Sensor_Dew_point_4 (°C),AIR_Quality_Sensor_Humidity_4 (%),AIR_Quality_Sensor_Temperature_4 (°C),AIR_Quality_Sensor_VOC_4 (ppm),AIR_Quality_Sensor_CO2_5 (ppm),AIR_Quality_Sensor_Dew_point_5 (°C),AIR_Quality_Sensor_Humidity_5 (%),AIR_Quality_Sensor_Temperature_5 (°C),AIR_Quality_Sensor_VOC_5 (ppm), Temperature_back_PVSys_8 (°C),Temperature_inside_PVSys_9 (°C),Temperature_outside_PVSys_10 (°C),RSSI = 7: Air Flow Sensor Outside,RSSI = 8: Air Flow Sensor Inside,RSSI = 9: Air Flow Sensor Solar,RSSI = 3: Temperature_sensor_outside (°C), RSSI = 4: Temperature_sensor_inside (°C),RSSI = 5: Temperature_sensor_solar (°C),Window_opening_angle (°),Window_blinds (%),Slats_angle (°),Ventilation_Flap_switch,Switch_3_AND_4, Solar_irradiation_17 (W/m2), Solar_irradiation_18 (W/m2),Socket_Switch_51,Socket_power_51 (W),Socket_Energy_51 (kWh), temperature_inside_50 (°C), temperature_outside_50(°C), humidity_inside_50 (%), humidity_outside_50 (%), Supply_air_flow_50(m3/h), exhaust_air_flow_50 (m3/h), Lunos_Ventilation_Mode, Lunos_Ventilation_Heat_Recovery_mode, Control_Algorithm
2021-12-09,00:00:10,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.5,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,220.967,0,646,OFF,ON,9.236,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0,0.24,16.5,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.425,15,-1,35,96,15,,0,2.0,0, RBC_V1
2021-12-09,00:00:39,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.5,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,220.973,0,646,OFF,ON,9.236,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0,0.24,16.4,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,35,96,15,,0,2.0,0, RBC_V1
2021-12-09,00:01:09,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.5,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,220.978,0,646,OFF,ON,9.237,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.1,0.24,16.4,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,35,96,15,,0,2.0,0, RBC_V1
2021-12-09,00:01:39,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.5,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,220.984,0,644,OFF,ON,9.237,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.1,0.24,16.4,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,35,96,15,,0,2.0,0, RBC_V1
2021-12-09,00:02:08,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.5,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,220.989,0,644,OFF,ON,9.238,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.1,0.24,16.4,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,35,96,15,,0,2.0,0, RBC_V1
2021-12-09,00:02:38,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.4,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,220.995,0,644,OFF,ON,9.238,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.1,0.24,16.4,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,34,97,15,,0,2.0,0, RBC_V1
2021-12-09,00:03:08,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.4,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,221,0,644,OFF,ON,9.238,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.2,0.24,16.4,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,34,97,15,,0,2.0,0, RBC_V1
2021-12-09,00:03:38,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.4,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,221.005,0,645,OFF,ON,9.239,4.962,48,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.2,0.24,16.5,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,34,98,15,,0,2.0,0, RBC_V1
2021-12-09,00:04:07,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.3,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,221.007,0,0,OFF,ON,9.239,4.962,50,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.1,0.24,16.5,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.426,15,-1,34,98,15,,0,2.0,0, RBC_V1
2021-12-09,00:04:37,-1.58,-4.37,-2.25,-2.25,-2.12,-2.12,92,94,96,90,93,97,0.45,0.0,0.0,0.0,0.11,0.09999999999999999,0.47,23.5,30,0,0,OFF,OFF,ON,0,2.3,72,0,0,OFF,OFF,29.4,29.5,-2.18,29.4,-0.42,9.0,6.0,17.47,38.0,97.66,-2.08,92.400002,16,-1,5,1,OFF,OFF,100,100,9.066,221.007,0,0,OFF,ON,9.24,4.962,50,0,OFF,OFF,0.0,33,100,100,260.1,0.18,66.0,413,-2.2,83,0.1,0.24,16.6,27,0,-2.1,405,94.3,-3.6,0.47017,13318,91,0,-2.4,4,0,0.6675,47,16.34,23.29,16.21,96.6,5,0.11546,0,32,0,22.4,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,94.2,-3.4,0.32697,3887,87,21,-1.6,5,416,-2.6,83,-0.2,0,430,-1.8,79,0.8,4.962,411,-1.7,72,2,0.011,-1.9,14.9,-0.7,0.4,0.2,0.4,-1.10,0.70,0.70,0,99,99,OFF,OFF,0.0,0.26,ON,15,10.427,15,-1,34,97,15,,0,2.0,0, RBC_V1
