2021-07-08,17:44:21,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:23,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:25,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:27,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:29,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:31,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:33,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:35,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:37,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
2021-07-08,17:44:39,17.43,17.53,17.43,17.53,16.5,16.61,88,88,92,90,90,93,8.19,0.0,1.3833333333333335,3.1166666666666667,0.0,0.0,0.0,26.4,53,0,44,ON,OFF,ON,1.1,20.4,80,0,736,OFF,ON,29.4,29.5,18.04,29.4,20.79,39.1,34.7,88.14,38.0,68.4,18,84,22,20.0,50,96,OFF,OFF,100,100,3.877,1.202,0,0,OFF,OFF,0.76,,2,,ON,ON,16204,1020,100,100,0,0.1315,74,498,15.3,79,19.1,0.2,24.7,55,0.518,15.1,400,96.2,15.2,14.49432,48066,67,100,21.6,3,0,0.1155,76,22.17,30.68,23.71
