date,time,localCurrentTemperature (°C),localCurrentApparentTemperature (°C),LocalForecastedTemperature_3 (°C),LocalForecastedApparentTemperature_3 (°C),LocalForecastedTemperature_6 (°C),LocalForecastedApparentTemperature_6 (°C),localCurrentHumidity (%),LocalForecastedHumidity_3 (%),LocalForecastedHumidity_6 (%),LocalCurrent_Cloudiness (%),LocalForecastedCloudiness_3 (%),LocalForecastedCloudiness_6 (%),localCurrentUVIndex,LocalCurrent_Rain (mm),LocalForecastedRain_3 (mm),LocalForecastedRain_6 (mm),LocalCurrent_Snow (mm),LocalForecastedSnow_3 (mm),LocalForecastedSnow_6 (mm),SensorTemperature (°C),SensorRelativeHumidity (%),SensorUltraviolet,SensorLuminance (Lux),MotionAlarm,TamperAlarm,WallPlugSwitch1_Switch_1,WallPlugSwitch1_SensorPower_1 (W),Multisensor_outside_SensorTemperature (°C),Multisensor_outside_SensorRelativeHumidity (%),Multisensor_outside_SensorUltraviolet,Multisensor_outside_SensorLuminance(Lux),Multisensor_outside_TamperAlarm,Multisensor_outside_MotionAlarm,sensor1_temperature (°C),sensor2_temperature (°C),sensor3_temperature (°C),sensor4_temperature (°C),sensor5_temperature (°C),sensor1_humidity (%),sensor2_humidity (%),sensor3_humidity (%),sensor4_humidity (%),sensor5_humidity (%),Enocean_Temperature_1 (°C),Enocean_Humidity_1 (%),Brightness_sensor_temperature_1 (°C),Brightness_Sensor_Temperature_2 (°C),Brightness_Sensor_Ambient_Brightness_1,Brightness_Sensor_Ambient_Brightness_2,Brightness_Sensor_Motion_detection_1,Brightness_Sensor_Motion_detection_2,Brightness_Sensor_Battery_1 (%),Brightness_Sensor_Battery_2 (%),Socket_Energy_1(W h),Socket_Energy_2 (W h),Socket_Power_1 (W),Socket_Power_2 (W),Socket_Switch_1,Socket_Switch_2,Socket_Energy_3 (W h),Socket_Energy_4 (W h),Socket_Power_3 (W),Socket_Power_4 (W),Socket_Switch_3,Socket_Switch_4,Luminance_Sensor_Luminance_1 (Lux),Luminance_Sensor_Luminance_2 (Lux),Luminance_Sensor_Battery_1 (%),Luminance_Sensor_Battery_2 (%),Rain_Sensor_Precipitation_1 (mm),Rain_Sensor_Water_Meter_1 (m³),Rain_Sensor_Battery_1 (%),AIR_Quality_Sensor_CO2_2 (ppm),AIR_Quality_Sensor_Dew_point_2(°C),AIR_Quality_Sensor_Humidity_2 (%),AIR_Quality_Sensor_Temperature_2 (°C),AIR_Quality_Sensor_VOC_2 (ppm),AirQualitySensor_SensorTemperature (°C),AirQualitySensor_SensorRelativeHumidity (%),AirQualitySensor_SensorVOLATILE_ORGANIC_COMPOUND (ppm),AirQualitySensor_SensorDewPoint (°C) ,AirQualitySensor_SensorCO2 (ppm),Weather_Station_Air_Pressure_1 (mBar) ,Weather_Station_Dew_Point_1 (°C),Weather_Station_Electricity_meter_1 (W),Weather_Station_Heat_meter_1,Weather_Station_Humidity_1 (%),Weather_Station_Luminance_1 (Lux),Weather_Station_Temperature_1 (°C),Weather_Station_Wind_Speed_1 (m/s),Rain_Sensor_Precipitation_2 (mm),Rain_Sensor_Water_Meter_2 (m³),Rain_Sensor_Battery_2 (%),Temperature_25 (°C),Temperature_26 (°C),Temperature_27 (°C),Weather_Station_Air_Pressure_2 (mBar),Weather_Station_Dew_Point_2 (°C),Weather_Station_Electricity_meter_2 (W),Weather_Station_Heat_meter_2,Weather_Station_Humidity_2 (%),Weather_Station_Luminance_2 (Lux),Weather_Station_Temperature_2 (°C),Weather_Station_Wind_Speed_2 (m/s),wind_sensor_power (W),wind_sensor_energy (W h),Window_opening_power (W),Window_opening_energy (W h),Slats_angle_power (W),Slats_angle_energy (W h),Window_blinds_power (W),Window_blinds_energy (W h),Weather_Station_Air_Pressure_3 (mBar),Weather_Station_Dew_Point_3 (°C),Weather_Station_Electricity_meter_3 (W),Weather_Station_Heat_meter_3,Weather_Station_Humidity_3 (%),Weather_Station_Luminance_3 (Lux),Weather_Station_Temperature_3 (°C),Weather_Station_Wind_Speed_3 (m/s),AIR_Quality_Sensor_CO2_3 (ppm),AIR_Quality_Sensor_Dew_point_3 (°C),AIR_Quality_Sensor_Humidity_3 (%),AIR_Quality_Sensor_Temperature_3 (°C),AIR_Quality_Sensor_VOC_3 (ppm),AIR_Quality_Sensor_CO2_4 (ppm),AIR_Quality_Sensor_Dew_point_4 (°C),AIR_Quality_Sensor_Humidity_4 (%),AIR_Quality_Sensor_Temperature_4 (°C),AIR_Quality_Sensor_VOC_4 (ppm),AIR_Quality_Sensor_CO2_5 (ppm),AIR_Quality_Sensor_Dew_point_5 (°C),AIR_Quality_Sensor_Humidity_5 (%),AIR_Quality_Sensor_Temperature_5 (°C),AIR_Quality_Sensor_VOC_5 (ppm)
2021-09-13,00:00:19,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,83.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,28.39,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,15.2,0.29,400.0,10.6,73.0,15.1,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:00:49,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,83.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,28.39,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,15.2,0.29,400.0,10.6,73.0,15.1,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:01:19,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,83.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,28.39,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,15.2,0.29,400.0,10.6,73.0,15.1,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:02:02,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,83.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,27.84,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,14.9,0.29,400.0,10.6,73.0,14.8,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:02:32,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,83.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,27.84,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,14.9,0.29,400.0,10.6,73.0,14.8,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:03:02,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,88.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,27.84,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,14.9,0.29,400.0,10.6,73.0,14.8,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:03:32,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,88.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,27.84,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,14.9,0.29,400.0,10.6,73.0,14.8,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:04:02,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.4,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,88.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,27.84,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,14.9,0.29,400.0,10.6,73.0,14.8,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:04:32,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,88.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,27.84,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,14.9,0.29,400.0,10.6,73.0,14.8,0.124,412.0,10.2,64.0,16.9,0.075
2021-09-13,00:05:02,13.59,13.17,13.22,12.84,12.16,11.76,83,86,89,57,68,87,4.58,0.0,0.0,0.0,0.0,0.0,0.0,25.1,54,0,0,OFF,OFF,OFF,0.0,15.5,92,0,0,OFF,ON,29.4,29.5,13.42,29.4,15.29,9.0,6.0,88.95,38.0,71.71,12.0,76.0,18.5,14.5,3.0,1,OFF,OFF,100.0,100,6.436,1.268,1.0,0.0,OFF,OFF,0.922,4.372,0.0,0.0,OFF,OFF,0.0,0.0,100.0,100.0,0.0,0.156,72.0,433.0,10.8,69.0,16.5,1.268,18.7,56.0,0.045,9.9,400.0,96.0,8.7,68.67615,408736.0,64.0,21.0,17.6,2.0,0.0,0.4965,76.0,19.25,27.84,22.48,95.9,9.3,2.57739,9.0,42.0,0.0,23.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.9,9.4,12.53451,6737.0,59.0,21.0,17.4,0.0,478.0,10.3,72.0,14.9,0.29,400.0,10.6,73.0,14.8,0.124,412.0,10.2,64.0,16.9,0.075
